     4208       -66.05484    45.25357000 2016-08-10 16:41  WCTS_MSI_Canaport_Saint_John_Harbour             
     4209       -66.06749    45.26895000 2016-08-10 16:59  WCTS_MSI_Canaport_Saint_John_Harbour             
     4210       -66.07773    45.26464000 2016-08-10 17:12  WCTS_MSI_Canaport_Saint_John_Harbour             
     4211       -65.96753    45.18706000 2016-08-11 15:42  WCTS_MSI_Canaport_Saint_John_Harbour             
     4213       -66.02236    45.19538000 2016-08-11 16:00  WCTS_MSI_Canaport_Saint_John_Harbour             
     4214         -66.064    45.19871000 2016-08-11 16:15  WCTS_MSI_Canaport_Saint_John_Harbour             
     4215       -66.09852    45.20453000 2016-08-11 16:28  WCTS_MSI_Canaport_Saint_John_Harbour             
     4212       -66.03759    45.24862000 2016-08-11 16:53  WCTS_MSI_Canaport_Saint_John_Harbour             
     4222       -66.07773    45.26464000 2016-10-27 13:43  WCTS_MSI_Saint_John_Harbour                      
     4221       -66.06749    45.26895000 2016-10-27 13:58  WCTS_MSI_Saint_John_Harbour                      
     4220       -66.05484    45.25357000 2016-10-27 14:11  WCTS_MSI_Saint_John_Harbour                      
     4223       -66.03759    45.24862000 2016-10-27 14:47  WCTS_MSI_Saint_John_Harbour                      
     4219       -66.01731    45.24414000 2016-10-27 14:58  WCTS_MSI_Saint_John_Harbour                      
     4218        -66.0193    45.22376000 2016-10-27 15:08  WCTS_MSI_Saint_John_Harbour                      
     4217       -66.04986    45.22516000 2016-10-27 15:37  WCTS_MSI_Saint_John_Harbour                      
     4216       -66.08213    45.22970000 2016-10-27 15:49  WCTS_MSI_Saint_John_Harbour                      
     4232       -66.07773    45.26464000 2016-11-23 13:08  WCTS_MSI_Saint_John_Harbour                      
     4231       -66.06749    45.26895000 2016-11-23 13:18  WCTS_MSI_Saint_John_Harbour                      
     4229       -66.05484    45.25357000 2016-11-23 13:28  WCTS_MSI_Saint_John_Harbour                      
     4233       -66.03759    45.24862000 2016-11-23 13:37  WCTS_MSI_Saint_John_Harbour                      
     4230       -66.03759    45.24862000 2016-11-23 13:47  WCTS_MSI_Saint_John_Harbour                      
     4228       -66.01731    45.24414000 2016-11-23 13:55  WCTS_MSI_Saint_John_Harbour                      
     4227        -66.0193    45.22376000 2016-11-23 14:06  WCTS_MSI_Saint_John_Harbour                      
     4226       -66.04986    45.22516000 2016-11-23 14:19  WCTS_MSI_Saint_John_Harbour                      
     4225       -66.08213    45.22970000 2016-11-23 14:34  WCTS_MSI_Saint_John_Harbour                      
     4235       -66.09852    45.20453000 2016-11-23 14:46  WCTS_MSI_Saint_John_Harbour                      
     4236       -66.16758    45.14880000 2016-11-23 15:12  WCTS_MSI_Saint_John_Harbour                      
     4224        -66.2346    45.09223000 2016-11-23 16:07  WCTS_MSI_Saint_John_Harbour                      
     4237       -66.13204    45.14048000 2016-11-23 16:43  WCTS_MSI_Saint_John_Harbour                      
     4234         -66.064    45.19871000 2016-11-23 17:16  WCTS_MSI_Saint_John_Harbour                      
     4242       -66.02236    45.19538000 2016-11-24 13:30  WCTS_MSI_Saint_John_Harbour                      
     4244       -66.01424    45.12467000 2016-11-24 14:12  WCTS_MSI_Saint_John_Harbour                      
     4238       -66.05283    45.04731000 2016-11-24 14:41  WCTS_MSI_Saint_John_Harbour                      
     4241       -66.10157    44.94000000 2016-11-24 15:16  WCTS_MSI_Saint_John_Harbour                      
     4240       -66.23155    44.99075000 2016-11-24 15:53  WCTS_MSI_Saint_John_Harbour                      
     4239       -66.15133    45.06811000 2016-11-24 16:37  WCTS_MSI_Saint_John_Harbour                      
     4243       -66.08025    45.13133000 2016-11-24 17:09  WCTS_MSI_Saint_John_Harbour                      
