   277    1003 20151021135605   45.00411   66.92166   2.38 E  Barrel                           
   277    1003 20151021140602   45.00392   66.92178   2.23 E  Barrel                           
   277    1003 20151021141636   45.00379   66.92184   2.09 E  Barrel                           
   277    1003 20151021142601   45.00351   66.92188   1.96 E  Barrel                           
   277    1003 20151021143557   45.00326   66.92178   1.85 E  Barrel                           
   277    1003 20151021144556   45.00298   66.92166   1.75 E  Barrel                           
   277    1003 20151021145555   45.00289   66.92117   1.65 E  Barrel                           
   277    1003 20151021150553   45.00285   66.92064   1.58 E  Barrel                           
   277    1003 20151021151629   45.00289   66.92010   1.51 E  Barrel                           
   277    1003 20151021152552   45.00292   66.91956   1.47 E  Barrel                           
   277    1003 20151021153549   45.00315   66.91922   1.45 E  Barrel                           
   277    1003 20151021154552   45.00334   66.91907   1.45 F  Barrel                           
   277    1003 20151021155552   45.00350   66.91895   1.46 F  Barrel                           
   277    1003 20151021160554   45.00382   66.91882   1.50 F  Barrel                           
   277    1003 20151021161628   45.00409   66.91870   1.56 F  Barrel                           
   277    1003 20151021162548   45.00428   66.91873   1.63 F  Barrel                           
   277    1003 20151021163547   45.00437   66.91882   1.72 F  Barrel                           
   277    1003 20151021164543   45.00434   66.91876   1.83 F  Barrel                           
   277    1003 20151021165540   45.00428   66.91849   1.95 F  Barrel                           
   277    1003 20151021170539   45.00414   66.91855   2.08 F  Barrel                           
   277    1004 20151021104324   45.00632   66.92847   5.37 E  Barrel                           
   277    1004 20151021104508   45.00630   66.92792   5.35 E  Barrel                           
   277    1004 20151021105405   45.00635   66.92694   5.24 E  Barrel                           
   277    1004 20151021110359   45.00637   66.92583   5.12 E  Barrel                           
   277    1004 20151021111357   45.00653   66.92493   4.99 E  Barrel                           
   277    1004 20151021112351   45.00645   66.92377   4.85 E  Barrel                           
   277    1004 20151021113349   45.00657   66.92261   4.70 E  Barrel                           
   277    1004 20151021121623   45.00775   66.91727   4.04 E  Barrel                           
   277    1004 20151021122616   45.00755   66.91660   3.88 E  Barrel                           
   277    1004 20151021123608   45.00772   66.91574   3.71 E  Barrel                           
   277    1004 20151021124707   45.00717   66.91553   3.52 E  Barrel                           
   277    1004 20151021131942   45.00362   66.91759   2.98 E  Barrel                           
   277    1004 20151021132939   45.00289   66.91815   2.81 E  Barrel                           
   277    1004 20151021133939   45.00225   66.91864   2.64 E  Barrel                           
   277    1004 20151021135006   45.00164   66.91913   2.47 E  Barrel                           
   277    1004 20151021154129   44.99938   66.91623   1.44 S  Barrel                           
   277    1004 20151021154913   44.99937   66.91623   1.45 F  Barrel                           
   277    1004 20151021155907   44.99934   66.91623   1.47 F  Barrel                           
   277    1004 20151021160904   44.99934   66.91623   1.52 F  Barrel                           
   277    1005 20151021104324   45.00632   66.92847   5.37 E  Barrel                           
   277    1005 20151021105328   45.00650   66.92685   5.25 E  Barrel                           
   277    1005 20151021110325   45.00661   66.92545   5.12 E  Barrel                           
   277    1005 20151021111325   45.00665   66.92426   4.99 E  Barrel                           
   277    1005 20151021112322   45.00658   66.92294   4.85 E  Barrel                           
   277    1005 20151021113319   45.00713   66.92209   4.70 E  Barrel                           
   277    1005 20151021114353   45.00765   66.92044   4.55 E  Barrel                           
   277    1005 20151021115312   45.00816   66.91898   4.40 E  Barrel                           
   277    1005 20151021120308   45.00816   66.91763   4.25 E  Barrel                           
   277    1005 20151021121308   45.00780   66.91656   4.09 E  Barrel                           
   277    1005 20151021122305   45.00731   66.91674   3.92 E  Barrel                           
   277    1005 20151021123302   45.00632   66.91748   3.76 E  Barrel                           
   277    1005 20151021124336   45.00550   66.91806   3.59 E  Barrel                           
   277    1005 20151021125255   45.00505   66.91870   3.44 E  Barrel                           
   277    1005 20151021130353   45.00473   66.91943   3.25 E  Barrel                           
   277    1005 20151021131254   45.00445   66.92007   3.10 E  Barrel                           
   277    1005 20151021132251   45.00433   66.92093   2.93 E  Barrel                           
   277    1005 20151021133252   45.00429   66.92136   2.76 E  Barrel                           
   277    1005 20151021134325   45.00415   66.92171   2.58 E  Barrel                           
   277    1005 20151021135249   45.00406   66.92194   2.44 E  Barrel                           
   277    1005 20151021140249   45.00395   66.92215   2.29 E  Barrel                           
   277    1005 20151021141242   45.00389   66.92218   2.14 E  Barrel                           
   277    1005 20151021142235   45.00359   66.92218   2.01 E  Barrel                           
   277    1005 20151021143231   45.00331   66.92224   1.89 E  Barrel                           
   277    1005 20151021144305   45.00303   66.92212   1.76 E  Barrel                           
   277    1005 20151021145225   45.00283   66.92153   1.68 E  Barrel                           
   277    1005 20151021150220   45.00272   66.92095   1.60 E  Barrel                           
   277    1005 20151021151218   45.00276   66.92044   1.53 E  Barrel                           
   277    1005 20151021152214   45.00281   66.91980   1.48 E  Barrel                           
   277    1005 20151021153212   45.00292   66.91916   1.45 E  Barrel                           
   277    1005 20151021154238   45.00295   66.91885   1.44 S  Barrel                           
   277    1005 20151021155205   45.00289   66.91846   1.46 F  Barrel                           
   277    1005 20151021160159   45.00303   66.91806   1.48 F  Barrel                           
   277    1005 20151021161155   45.00317   66.91779   1.53 F  Barrel                           
   277    1005 20151021162149   45.00330   66.91759   1.60 F  Barrel                           
   277    1005 20151021163148   45.00337   66.91736   1.68 F  Barrel                           
   277    1005 20151021164208   45.00343   66.91742   1.79 F  Barrel                           
   277    1005 20151021165142   45.00334   66.91748   1.90 F  Barrel                           
   277    1005 20151021170141   45.00304   66.91757   2.03 F  Barrel                           
   277    1005 20151021171137   45.00281   66.91776   2.17 F  Barrel                           
   278    1001 20151022105836   45.00703   66.92847   5.96 E  Barrel                           
   278    1001 20151022110715   45.00785   66.92896   5.90 E  Barrel                           
   278    1001 20151022111715   45.00798   66.92919   5.82 E  Barrel                           
   278    1001 20151022112712   45.00798   66.92919   5.72 E  Barrel                           
   278    1001 20151022113712   45.00799   66.92919   5.61 E  Barrel                           
   278    1001 20151022114709   45.00799   66.92917   5.48 E  Barrel                           
   278    1001 20151022115736   45.00797   66.92923   5.35 E  Barrel                           
   278    1001 20151022120806   45.00678   66.92767   5.20 E  Barrel                           
   278    1001 20151022121705   45.00749   66.92709   5.07 E  Barrel                           
   278    1001 20151022123051   45.00793   66.92657   4.87 E  Barrel                           
   278    1001 20151022123700   45.00825   66.92657   4.76 E  Barrel                           
   278    1001 20151022124656   45.00893   66.92636   4.61 E  Barrel                           
   278    1001 20151022125730   45.00945   66.92630   4.43 E  Barrel                           
   278    1001 20151022130649   45.00945   66.92630   4.27 E  Barrel                           
   278    1001 20151022131647   45.00945   66.92630   4.09 E  Barrel                           
   278    1001 20151022132641   45.00946   66.92630   3.92 E  Barrel                           
   278    1001 20151022133638   45.00946   66.92630   3.73 E  Barrel                           
   278    1002 20151022105836   45.00703   66.92847   5.96 E  Barrel                           
   278    1002 20151022110515   45.00760   66.92883   5.91 E  Barrel                           
   278    1002 20151022111515   45.00806   66.92928   5.83 E  Barrel                           
   278    1002 20151022112513   45.00883   66.92941   5.74 E  Barrel                           
   278    1002 20151022113511   45.00883   66.92941   5.63 E  Barrel                           
   278    1002 20151022114519   45.00884   66.92941   5.51 E  Barrel                           
   278    1002 20151022115606   45.00886   66.92937   5.36 E  Barrel                           
   278    1002 20151022120515   45.00696   66.92804   5.24 E  Barrel                           
   278    1002 20151022121513   45.00780   66.92746   5.10 E  Barrel                           
   278    1002 20151022122509   45.00777   66.92737   4.95 E  Barrel                           
   278    1002 20151022123504   45.00773   66.92746   4.79 E  Barrel                           
   278    1002 20151022124504   45.00816   66.92755   4.63 E  Barrel                           
   278    1002 20151022125536   45.00885   66.92752   4.46 E  Barrel                           
   278    1002 20151022130500   45.00971   66.92761   4.29 E  Barrel                           
   278    1002 20151022131457   45.01105   66.92795   4.13 E  Barrel                           
   278    1002 20151022132459   45.01253   66.92843   3.95 E  Barrel                           
   278    1002 20151022133457   45.01361   66.92852   3.77 E  Barrel                           
   278    1002 20151022134458   45.01422   66.92896   3.58 E  Barrel                           
   278    1002 20151022135536   45.01437   66.92910   3.38 E  Barrel                           
   278    1002 20151022140452   45.01441   66.92910   3.21 E  Barrel                           
   278    1002 20151022141448   45.01440   66.92910   3.02 E  Barrel                           
   278    1002 20151022142505   45.01438   66.92910   2.82 E  Barrel                           
   278    1002 20151022143444   45.01440   66.92910   2.66 E  Barrel                           
   278    1002 20151022144443   45.01437   66.92910   2.48 E  Barrel                           
   278    1003 20151022105836   45.00703   66.92847   5.96 E  Barrel                           
   278    1003 20151022110638   45.00776   66.92896   5.91 E  Barrel                           
   278    1003 20151022111634   45.00843   66.92946   5.82 E  Barrel                           
   278    1003 20151022112634   45.00924   66.93024   5.73 E  Barrel                           
   278    1003 20151022113634   45.01022   66.93069   5.62 E  Barrel                           
   278    1003 20151022114631   45.01141   66.93112   5.50 E  Barrel                           
   278    1003 20151022115706   45.01257   66.93164   5.35 E  Barrel                           
   278    1003 20151022120628   45.01348   66.93201   5.23 E  Barrel                           
   278    1003 20151022121627   45.01432   66.93265   5.08 E  Barrel                           
   278    1003 20151022122625   45.01492   66.93326   4.93 E  Barrel                           
   278    1003 20151022123622   45.01412   66.93474   4.77 E  Barrel                           
   278    1003 20151022124623   45.01207   66.93741   4.61 E  Barrel                           
   278    1003 20151022125721   45.01184   66.93866   4.43 E  Barrel                           
   278    1003 20151022130618   45.01184   66.93884   4.27 E  Barrel                           
   278    1004 20151022105836   45.00703   66.92847   5.96 E  Barrel                           
   278    1004 20151022110752   45.00788   66.92896   5.90 E  Barrel                           
   278    1004 20151022111749   45.00843   66.92935   5.82 E  Barrel                           
   278    1004 20151022112800   45.00883   66.92950   5.71 E  Barrel                           
   278    1004 20151022113749   45.00883   66.92953   5.61 E  Barrel                           
   278    1004 20151022114735   45.00888   66.92932   5.48 E  Barrel                           
   278    1004 20151022115834   45.00887   66.92935   5.34 E  Barrel                           
   278    1004 20151022120731   45.00709   66.92792   5.21 E  Barrel                           
   278    1004 20151022121727   45.00774   66.92737   5.07 E  Barrel                           
   278    1004 20151022122725   45.00791   66.92712   4.91 E  Barrel                           
   278    1004 20151022123720   45.00836   66.92719   4.76 E  Barrel                           
   278    1004 20151022124805   45.00899   66.92746   4.58 E  Barrel                           
   278    1004 20151022125805   45.00993   66.92780   4.41 E  Barrel                           
   278    1004 20151022130719   45.01118   66.92819   4.25 E  Barrel                           
   278    1004 20151022131718   45.01251   66.92877   4.08 E  Barrel                           
   278    1004 20151022132716   45.01347   66.92905   3.90 E  Barrel                           
   278    1004 20151022133712   45.01413   66.92957   3.71 E  Barrel                           
   278    1004 20151022134710   45.01439   66.92990   3.53 E  Barrel                           
   278    1004 20151022135828   45.01439   66.92986   3.32 E  Barrel                           
   278    1004 20151022140707   45.01443   66.92990   3.15 E  Barrel                           
   278    1005 20151022105836   45.00703   66.92847   5.96 E  Barrel                           
   278    1005 20151022110424   45.00746   66.92883   5.92 E  Barrel                           
   278    1005 20151022111417   45.00798   66.92923   5.84 E  Barrel                           
   278    1005 20151022112413   45.00843   66.92944   5.75 E  Barrel                           
   278    1005 20151022113407   45.00899   66.92981   5.64 E  Barrel                           
   278    1005 20151022114403   45.01009   66.93002   5.52 E  Barrel                           
   278    1005 20151022115436   45.01143   66.93053   5.39 E  Barrel                           
   278    1005 20151022120354   45.01244   66.93100   5.27 E  Barrel                           
   278    1005 20151022121351   45.01332   66.93158   5.13 E  Barrel                           
   278    1005 20151022122351   45.01417   66.93213   4.98 E  Barrel                           
   278    1005 20151022123348   45.01473   66.93265   4.82 E  Barrel                           
   278    1005 20151022124354   45.01538   66.93329   4.66 E  Barrel                           
   278    1005 20151022125430   45.01374   66.93570   4.48 E  Barrel                           
   278    1005 20151022130346   45.01183   66.93661   4.32 E  Barrel                           
   278    1005 20151022131341   45.01022   66.93698   4.15 E  Barrel                           
   278    1005 20151022132341   45.01046   66.93692   3.97 E  Barrel                           
   278    1005 20151022133336   45.01074   66.93713   3.79 E  Barrel                           
   278    1005 20151022134335   45.01073   66.93713   3.60 E  Barrel                           
   278    1005 20151022135423   45.01073   66.93716   3.40 E  Barrel                           
   278    1005 20151022140333   45.01074   66.93716   3.23 E  Barrel                           
   279    1001 20151026113535   45.00660   66.92618   4.34 F  Barrel                           
   279    1001 20151026114407   45.00496   66.92795   4.61 F  Barrel                           
   279    1001 20151026115402   45.00422   66.92859   4.90 F  Barrel                           
   279    1001 20151026120454   45.00377   66.92862   5.19 F  Barrel                           
   279    1001 20151026121359   45.00372   66.92859   5.44 F  Barrel                           
   279    1001 20151026122352   45.00370   66.92856   5.72 F  Barrel                           
   279    1002 20151026113535   45.00660   66.92618   4.34 F  Barrel                           
   279    1002 20151026114333   45.00467   66.92795   4.58 F  Barrel                           
   279    1002 20151026115331   45.00382   66.92810   4.87 F  Barrel                           
   279    1002 20151026120332   45.00291   66.92709   5.16 F  Barrel                           
   279    1002 20151026123436   45.00208   66.92654   6.00 F  Barrel                           
   279    1003 20151026113535   45.00660   66.92618   4.34 F  Barrel                           
   279    1003 20151026114521   45.00482   66.92664   4.64 F  Barrel                           
   279    1003 20151026115635   45.00293   66.92682   4.96 F  Barrel                           
   279    1003 20151026120518   45.00145   66.92572   5.22 F  Barrel                           
   279    1003 20151026121906   44.99642   66.92816   5.61 F  Barrel                           
   279    1003 20151026122605   44.99643   66.92825   5.79 F  Barrel                           
   279    1003 20151026123624   44.99641   66.92825   6.05 F  Barrel                           
   279    1003 20151026124517   44.99644   66.92825   6.27 F  Barrel                           
   279    1003 20151026125520   44.99644   66.92816   6.50 F  Barrel                           
   279    1003 20151026130520   44.99644   66.92813   6.71 F  Barrel                           
   279    1003 20151026131606   44.99643   66.92819   6.92 F  Barrel                           
   279    1003 20151026133521   44.99643   66.92807   7.20 F  Barrel                           
   279    1003 20151026134521   44.99643   66.92816   7.31 F  Barrel                           
   279    1003 20151026135521   44.99643   66.92816   7.39 F  Barrel                           
   279    1003 20151026140517   44.99525   66.92880   7.44 F  Barrel                           
   279    1003 20151026141513   44.99340   66.92984   7.45 S  Barrel                           
   279    1003 20151026142511   44.99278   66.92892   7.43 E  Barrel                           
   279    1003 20151026143559   44.99334   66.92868   7.39 E  Barrel                           
   279    1003 20151026144506   44.99390   66.92850   7.31 E  Barrel                           
   279    1003 20151026145503   44.99426   66.92864   7.21 E  Barrel                           
   279    1003 20151026150503   44.99426   66.92847   7.08 E  Barrel                           
   279    1003 20151026151500   44.99457   66.92838   6.94 E  Barrel                           
   279    1003 20151026152458   44.99448   66.92871   6.79 E  Barrel                           
   279    1003 20151026153537   44.99399   66.92807   6.59 E  Barrel                           
   279    1003 20151026154451   44.99324   66.92641   6.41 E  Barrel                           
   279    1003 20151026155448   44.99273   66.92346   6.20 E  Barrel                           
   279    1003 20151026160449   44.99199   66.92023   5.98 E  Barrel                           
   279    1003 20151026161446   44.99074   66.91736   5.75 E  Barrel                           
   279    1003 20151026162447   44.98919   66.91556   5.51 E  Barrel                           
   279    1003 20151026163445   44.98919   66.91557   5.27 E  Barrel                           
   279    1003 20151026164445   44.98859   66.91531   5.01 E  Barrel                           
   279    1003 20151026165442   44.98819   66.91443   4.75 E  Barrel                           
   279    1003 20151026170442   44.98733   66.91177   4.49 E  Barrel                           
   279    1003 20151026171439   44.98687   66.90854   4.21 E  Barrel                           
   279    1003 20151026172729   44.98532   66.90416   3.85 E  Barrel                           
   279    1003 20151026173623   44.98501   66.90461   3.60 E  Barrel                           
   279    1003 20151026174623   44.98501   66.90436   3.31 E  Barrel                           
   279    1003 20151026175436   44.98492   66.90430   3.08 E  Barrel                           
   279    1004 20151026113535   45.00660   66.92618   4.34 F  Barrel                           
   279    1004 20151026114245   45.00507   66.92871   4.55 F  Barrel                           
   279    1004 20151026115243   45.00527   66.93060   4.84 F  Barrel                           
   279    1004 20151026120239   45.00456   66.93179   5.13 F  Barrel                           
   279    1004 20151026121237   45.00431   66.93062   5.41 F  Barrel                           
   279    1004 20151026122233   45.00415   66.93053   5.69 F  Barrel                           
   279    1005 20151026113535   45.00660   66.92618   4.34 F  Barrel                           
   279    1005 20151026114156   45.00468   66.92737   4.52 F  Barrel                           
   279    1005 20151026115200   45.00333   66.92752   4.84 F  Barrel                           
   279    1005 20151026120541   45.00223   66.92664   5.22 F  Barrel                           
   279    1005 20151026121155   45.00216   66.92657   5.39 F  Barrel                           
   280    1001 20151027104528   45.00704   66.92871   1.40 F  Barrel                           
   280    1001 20151027105433   45.00651   66.92596   1.64 F  Barrel                           
   280    1001 20151027110430   45.00630   66.92583   1.91 F  Barrel                           
   280    1001 20151027111429   45.00607   66.92621   2.18 F  Barrel                           
   280    1001 20151027112424   45.00569   66.92630   2.47 F  Barrel                           
   280    1001 20151027113420   45.00544   66.92621   2.77 F  Barrel                           
   280    1001 20151027114436   45.00543   66.92621   3.07 F  Barrel                           
   280    1001 20151027115405   45.00552   66.92645   3.37 F  Barrel                           
   280    1001 20151027120405   45.00528   66.92661   3.68 F  Barrel                           
   280    1001 20151027121401   45.00525   66.92657   3.99 F  Barrel                           
   280    1001 20151027122400   45.00534   66.92673   4.30 F  Barrel                           
   280    1001 20151027123355   45.00481   66.92737   4.58 F  Barrel                           
   280    1001 20151027124429   45.00422   66.92749   4.92 F  Barrel                           
   280    1001 20151027125348   45.00363   66.92700   5.19 F  Barrel                           
   280    1001 20151027130345   45.00157   66.92547   5.49 F  Barrel                           
   280    1001 20151027131344   44.99891   66.92615   5.78 F  Barrel                           
   280    1001 20151027132345   44.99605   66.92905   6.06 F  Barrel                           
   280    1001 20151027133344   44.99360   66.93118   6.33 F  Barrel                           
   280    1001 20151027134407   44.99190   66.93201   6.60 F  Barrel                           
   280    1001 20151027135338   44.99099   66.93246   6.81 F  Barrel                           
   280    1001 20151027140337   44.98997   66.93250   7.02 F  Barrel                           
   280    1001 20151027141335   44.98886   66.93280   7.20 F  Barrel                           
   280    1001 20151027142331   44.98753   66.93295   7.36 F  Barrel                           
   280    1001 20151027143330   44.98626   66.93280   7.48 F  Barrel                           
   280    1001 20151027144359   44.98472   66.93317   7.58 F  Barrel                           
   280    1001 20151027145317   44.98321   66.93350   7.64 F  Barrel                           
   280    1001 20151027150313   44.98170   66.93384   7.66 F  Barrel                           
   280    1001 20151027151309   44.98026   66.93465   7.66 E  Barrel                           
   280    1001 20151027152307   44.97900   66.93483   7.62 E  Barrel                           
   280    1001 20151027153304   44.97790   66.93460   7.55 E  Barrel                           
   280    1001 20151027154335   44.97677   66.93414   7.45 E  Barrel                           
   280    1001 20151027155304   44.97585   66.93331   7.32 E  Barrel                           
   280    1001 20151027160259   44.97506   66.93222   7.19 E  Barrel                           
   280    1001 20151027161256   44.97411   66.93066   7.03 E  Barrel                           
   280    1001 20151027162255   44.97309   66.92905   6.84 E  Barrel                           
   280    1001 20151027163247   44.97236   66.92731   6.64 E  Barrel                           
   280    1001 20151027164306   44.97148   66.92426   6.41 E  Barrel                           
   280    1001 20151027165237   44.97059   66.92160   6.21 E  Barrel                           
   280    1001 20151027170233   44.96956   66.91998   5.97 E  Barrel                           
   280    1001 20151027171231   44.96728   66.91779   5.73 E  Barrel                           
   280    1001 20151027172227   44.96601   66.91068   5.48 E  Barrel                           
   280    1001 20151027173222   44.96831   66.90582   5.22 E  Barrel                           
   280    1001 20151027174253   44.97012   66.90246   4.95 E  Barrel                           
   280    1001 20151027175216   44.97222   66.89883   4.68 E  Barrel                           
   280    1001 20151027180214   44.97407   66.89435   4.40 E  Barrel                           
   280    1001 20151027181207   44.97377   66.88947   4.11 E  Barrel                           
   280    1001 20151027182204   44.97435   66.88455   3.82 E  Barrel                           
   280    1001 20151027183157   44.97496   66.88034   3.55 E  Barrel                           
   280    1001 20151027184230   44.97585   66.87627   3.22 E  Barrel                           
   280    1002 20151027104528   45.00704   66.92871   1.40 F  Barrel                           
   280    1002 20151027105638   45.00631   66.92520   1.69 F  Barrel                           
   280    1002 20151027110633   45.00598   66.92556   1.96 F  Barrel                           
   280    1002 20151027111628   45.00555   66.92572   2.24 F  Barrel                           
   280    1002 20151027123305   45.00526   66.92556   4.58 F  Barrel                           
   280    1002 20151027124222   45.00526   66.92556   4.86 F  Barrel                           
   280    1002 20151027125217   45.00526   66.92556   5.16 F  Barrel                           
   280    1002 20151027130215   45.00525   66.92556   5.46 F  Barrel                           
   280    1002 20151027131211   45.00525   66.92556   5.75 F  Barrel                           
   280    1002 20151027132209   45.00525   66.92560   6.03 F  Barrel                           
   280    1002 20151027133236   45.00525   66.92560   6.30 F  Barrel                           
   280    1002 20151027134205   45.00525   66.92563   6.55 F  Barrel                           
   280    1002 20151027135203   45.00525   66.92560   6.79 F  Barrel                           
   280    1002 20151027140203   45.00525   66.92560   7.00 F  Barrel                           
   280    1002 20151027141201   45.00525   66.92560   7.19 F  Barrel                           
   280    1002 20151027142201   45.00527   66.92560   7.34 F  Barrel                           
   280    1002 20151027143235   45.00527   66.92560   7.47 F  Barrel                           
   280    1002 20151027144156   45.00527   66.92560   7.56 F  Barrel                           
   280    1002 20151027145150   45.00525   66.92556   7.63 F  Barrel                           
   280    1002 20151027150148   45.00525   66.92556   7.66 F  Barrel                           
   280    1002 20151027151146   45.00461   66.92547   7.66 E  Barrel                           
   280    1002 20151027152142   45.00463   66.92523   7.63 E  Barrel                           
   280    1002 20151027153205   45.00465   66.92520   7.55 E  Barrel                           
   280    1002 20151027154137   45.00466   66.92516   7.47 E  Barrel                           
   280    1002 20151027155133   45.00463   66.92516   7.35 E  Barrel                           
   280    1002 20151027160133   45.00465   66.92514   7.21 E  Barrel                           
   280    1002 20151027161129   45.00465   66.92520   7.04 E  Barrel                           
   280    1002 20151027162129   45.00469   66.92542   6.86 E  Barrel                           
   280    1002 20151027163159   45.00481   66.92440   6.66 E  Barrel                           
   280    1002 20151027164120   45.00579   66.92285   6.45 E  Barrel                           
   280    1002 20151027165117   45.00690   66.92184   6.23 E  Barrel                           
   280    1002 20151027170117   45.00790   66.92028   6.00 E  Barrel                           
   280    1002 20151027171116   45.00869   66.91806   5.75 E  Barrel                           
   280    1002 20151027172119   45.00904   66.91565   5.50 E  Barrel                           
   280    1002 20151027173206   45.00845   66.91415   5.22 E  Barrel                           
   280    1002 20151027174114   45.00726   66.91348   4.98 E  Barrel                           
   280    1002 20151027175110   45.00585   66.91280   4.71 E  Barrel                           
   280    1002 20151027180108   45.00514   66.91262   4.43 E  Barrel                           
   280    1003 20151027104528   45.00704   66.92871   1.40 F  Barrel                           
   280    1003 20151027105400   45.00649   66.92615   1.64 F  Barrel                           
   280    1003 20151027110358   45.00629   66.92592   1.88 F  Barrel                           
   280    1003 20151027111359   45.00592   66.92596   2.16 F  Barrel                           
   280    1003 20151027112434   45.00556   66.92609   2.47 F  Barrel                           
   280    1003 20151027113436   45.00495   66.92580   2.77 F  Barrel                           
   280    1003 20151027114436   45.00478   66.92529   3.07 F  Barrel                           
   280    1003 20151027115407   45.00465   66.92514   3.37 F  Barrel                           
   280    1003 20151027123040   45.00462   66.92516   4.49 F  Barrel                           
   280    1003 20151027124040   45.00463   66.92520   4.80 F  Barrel                           
   280    1004 20151027104528   45.00704   66.92871   1.40 F  Barrel                           
   280    1004 20151027105521   45.00646   66.92538   1.66 F  Barrel                           
   280    1004 20151027110515   45.00607   66.92560   1.93 F  Barrel                           
   280    1004 20151027111513   45.00563   66.92581   2.21 F  Barrel                           
   280    1004 20151027112512   45.00535   66.92572   2.50 F  Barrel                           
   280    1004 20151027133636   45.00458   66.92556   6.41 F  Barrel                           
   280    1004 20151027134604   45.00459   66.92556   6.65 F  Barrel                           
   280    1004 20151027135604   45.00459   66.92554   6.88 F  Barrel                           
   280    1004 20151027140608   45.00456   66.92556   7.08 F  Barrel                           
   280    1005 20151027104528   45.00704   66.92871   1.40 F  Barrel                           
   280    1005 20151027105552   45.00646   66.92563   1.66 F  Barrel                           
   280    1005 20151027110550   45.00619   66.92572   1.93 F  Barrel                           
   280    1005 20151027111545   45.00588   66.92590   2.21 F  Barrel                           
   280    1005 20151027124729   45.00462   66.92520   5.01 F  Barrel                           
   280    1005 20151027125640   45.00463   66.92520   5.28 F  Barrel                           
   280    1005 20151027130636   45.00462   66.92520   5.58 F  Barrel                           
   280    1005 20151027131635   45.00462   66.92520   5.87 F  Barrel                           
   280    1005 20151027132630   45.00461   66.92514   6.14 F  Barrel                           
   280    1005 20151027151601   45.00458   66.92516   7.65 E  Barrel                           
   280    1005 20151027152420   45.00459   66.92514   7.61 E  Barrel                           
   280    1005 20151027153419   45.00459   66.92514   7.54 E  Barrel                           
   280    1005 20151027154424   45.00459   66.92514   7.43 E  Barrel                           
   280    1005 20151027160505   45.00459   66.92514   7.14 E  Barrel                           
   280    1005 20151027164427   45.00523   66.92398   6.39 E  Barrel                           
   280    1005 20151027165423   45.00604   66.92221   6.16 E  Barrel                           
   280    1005 20151027170423   45.00716   66.92044   5.92 E  Barrel                           
   280    1005 20151027171500   45.00803   66.91815   5.65 E  Barrel                           
   280    1005 20151027172418   45.00816   66.91589   5.43 E  Barrel                           
   280    1005 20151027173411   45.00750   66.91415   5.17 E  Barrel                           
   280    1005 20151027174408   45.00616   66.91348   4.90 E  Barrel                           
   280    1005 20151027175404   45.00512   66.91354   4.62 E  Barrel                           
   280    1005 20151027180403   45.00473   66.91324   4.34 E  Barrel                           
   281    1001 20151028110152   45.00603   66.92776    .60 F  Barrel                           
   281    1001 20151028111026   45.00607   66.92770    .79 F  Barrel                           
   281    1001 20151028112023   45.00614   66.92767   1.01 F  Barrel                           
   281    1001 20151028113018   45.00617   66.92770   1.25 F  Barrel                           
   281    1001 20151028114015   45.00613   66.92776   1.51 F  Barrel                           
   281    1001 20151028115012   45.00610   66.92801   1.78 F  Barrel                           
   281    1001 20151028120036   45.00613   66.92847   2.05 F  Barrel                           
   281    1001 20151028121009   45.00616   66.92923   2.34 F  Barrel                           
   281    1001 20151028122007   45.00610   66.93021   2.63 F  Barrel                           
   281    1001 20151028123002   45.00595   66.93120   2.93 F  Barrel                           
   281    1001 20151028124001   45.00569   66.93179   3.23 F  Barrel                           
   281    1001 20151028124954   45.00536   66.93210   3.51 F  Barrel                           
   281    1001 20151028130023   45.00494   66.93246   3.86 F  Barrel                           
   281    1001 20151028130944   45.00461   66.93259   4.14 F  Barrel                           
   281    1001 20151028131941   45.00429   66.93265   4.45 F  Barrel                           
   281    1001 20151028132934   45.00396   66.93286   4.77 F  Barrel                           
   281    1001 20151028133931   45.00359   66.93322   5.08 F  Barrel                           
   281    1001 20151028134924   45.00340   66.93353   5.39 F  Barrel                           
   281    1001 20151028140001   45.00325   66.93359   5.72 F  Barrel                           
   281    1001 20151028141916   45.00321   66.93365   6.26 F  Barrel                           
   281    1001 20151028142914   45.00306   66.93359   6.52 F  Barrel                           
   281    1001 20151028143924   45.00307   66.93335   6.77 F  Barrel                           
   281    1001 20151028144935   45.00358   66.93245   6.99 F  Barrel                           
   281    1001 20151028145935   45.00478   66.93185   7.19 F  Barrel                           
   281    1001 20151028150901   45.00586   66.93237   7.36 F  Barrel                           
   281    1001 20151028151856   45.00647   66.93521   7.49 F  Barrel                           
   281    1001 20151028152853   45.00599   66.93777   7.60 F  Barrel                           
   281    1001 20151028153853   45.00550   66.93930   7.68 F  Barrel                           
   281    1001 20151028154850   45.00537   66.93979   7.72 F  Barrel                           
   281    1001 20151028155923   45.00523   66.93994   7.73 E  Barrel                           
   281    1001 20151028160845   45.00527   66.94011   7.71 E  Barrel                           
   281    1001 20151028161842   45.00536   66.94037   7.65 E  Barrel                           
   281    1001 20151028162839   45.00559   66.94070   7.57 E  Barrel                           
   281    1001 20151028163833   45.00585   66.94104   7.45 E  Barrel                           
   281    1001 20151028164829   45.00618   66.94138   7.31 E  Barrel                           
   281    1001 20151028165901   45.00650   66.94168   7.14 E  Barrel                           
   281    1001 20151028170823   45.00668   66.94177   6.98 E  Barrel                           
